category,datetime,headline,id,image,related,source,summary,url
company,1626453780,"Cerner Corp. stock falls Friday, underperforms market",69317565,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. slid 2.57% to $77.46 Friday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=d224a1161519eeb367b543a76fc311a3d5783cd11fa249e566495a405cc44ccf
company,1626441300,Cerner to Release Second Quarter 2021 Earnings Results July 30,69090052,,CERN,Yahoo,"KANSAS CITY, Mo., July 16, 2021 (GLOBE NEWSWIRE) -- Cerner Corporation (Nasdaq: CERN) today announced it will release its second quarter 2021 earnings results before the market opens Friday, July 30. Following the release, the company will hold a conference call at 8 a.m. CT that can be accessed via dial-in or webcast. On the call, Cerner will discuss its results and outlook and answer questions from the investment community. The call may also include discussion of Cerner developments and other",https://finnhub.io/api/news?id=65660db48f7062a9429a15d6ce1ae219ebdb94dd7b6609cbf8095918be859e77
company,1626438167,First Week of March 2022 Options Trading For Cerner,69174767,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1004574691,CERN,Nasdaq,"Investors in Cerner Corp. (Symbol: CERN) saw new options begin trading this week, for the March 2022 expiration.  One of the key data points that goes into the price an option buyer is willing to pay, is the time value, so with 245 days until expiration the newly trading contra",https://finnhub.io/api/news?id=7f36f30528e5f5118fe04c87bd4bda92657213038d7c0e606a428316e10b89e2
company,1626434460,First Week of March 2022 Options Trading For Cerner,69142634,,CERN,Stock Options Channel,"Staff article entitled First Week of March 2022 Options Trading For Cerner , about stock options, from Stock Options Channel.",https://finnhub.io/api/news?id=a2b30c282527d8984d59b8634e1767d2ed9cf366e94e81dd614652a7f757cbab
company,1626427980,"IN BRIEF: Cerner and Baystate seek ""industry-defining collaboration""",69142635,,CERN,Alliance News,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=ab6c6a118ce8fc716c19cb22f3f6b2d9d5c1f0a52f6c090de86373273239dcc6
company,1626426900,Cerner to Release Second Quarter 2021 Earnings Results July 30,69142636,,CERN,GlobeNewswire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=e4ea2b445d90ce80ec2a8ee857949de89b4887fd2d53d4aed8f75882b0eedcfe
company,1626399429,Cerner Corporation's (NASDAQ:CERN) Intrinsic Value Is Potentially 51% Above Its Share Price,69174768,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?2023377991,CERN,Nasdaq,Today we'll do a simple run through of a valuation method used to estimate the attractiveness of Cerner Corporation (NASDAQ:CERN) as an investment opportunity  by taking the expected future cash flows and discounting them to their present value.  We will take advantage of the Di,https://finnhub.io/api/news?id=d55994b7b06c401766c88bf96e61c2a156fcd274b0c86ef49a31e435a2366b0c
company,1626381000,Baystate Health Collaborates With Cerner to Advance Digital Health and Accelerate Consumer-Focused Care,68976098,https://s.yimg.com/uu/api/res/1.2/7NUZI1Be_26I7G1.JG41DA--~B/aD0yNDA7dz05NzY7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/globenewswire.com/88d57294f6aa8a991537adc024a67a53,CERN,Yahoo,"Expansion represents commitment to transform patient care across Western MassachusettsKANSAS CITY, Mo., July 15, 2021 (GLOBE NEWSWIRE) -- Baystate Health and Cerner Corporation (NASDAQ: CERN), a global healthcare technology company, are expanding their two-decade relationship by introducing a digital health platform to integrate care delivery and financing systems for a more consumer-focused approach to patient care. This digital innovation will help improve patient access to personalized care,",https://finnhub.io/api/news?id=86449bcd13ff7d30b8c0dfa57f838ded83d78e7ec7ba7a87b757efd2611ac2b0
company,1626367380,"Cerner Corp. stock falls Thursday, still outperforms market",69317566,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. dropped 0.15% to $79.50 Thursday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",https://finnhub.io/api/news?id=9d0ef8558a7e623dfff35ae5e4741ee3b6b2d3d5f307ce29fec97d03e54118f4
company,1626366600,Baystate Health Collaborates With Cerner to Advance Digital Health and Accelerate Consumer-Focused Care,69032037,,CERN,GlobeNewswire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=ed95d07f6bdc783d38c5f8461d7d67e77d9817b1cae22c9e0e880bd02159d8d9
company,1626280980,"Cerner Corp. stock falls Wednesday, underperforms market",69317568,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. shed 0.13% to $79.62 Wednesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=22d06497f2a71067e48c4192d81831c578efc2c629c2faf3f7b6297bcfb0b209
company,1626266340,"Trust Co Buys Adobe Inc, Intel Corp, Industrial Select Sector SPDR, Sells Technology Select Sector SPDR ETF, Cisco Systems Inc, FBL Financial Group Inc",68741282,,CERN,GuruFocus,,https://finnhub.io/api/news?id=b0879cdde5e1b6c23d61d8a822ef0d018c858dcf77f637fc9dda6166e42f7a18
company,1626194580,Cerner Corp. stock underperforms Tuesday when compared to competitors,69317569,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. slid 0.36% to $79.72 Tuesday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=65f7d586b31ec34c66a06fc8167b10a7b7abb69dedaecfcb1f9fad0d7075c145
company,1626145200,"Goldman Sachs Names Merck, Mettler and IDEXX Attractive Health Care Stocks",68752944,https://static.gurufocus.com/photos/companies/iStock_healthcare_money_2013_09_25.jpg,CERN,GuruFocus,"Others to make the industry list are Abbott, Agilent and Cerner",https://finnhub.io/api/news?id=1696537accda7c45cbc1fa778b12f0127d3d34b857585b81e9a44d61e7059062
company,1626108180,Cerner Corp. stock outperforms competitors on strong trading day,69317570,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.55% higher to $80.01 Monday, on what proved to be an all-around positive trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=9c0caa24f4894269a57e5777faada456f0cbe9d4ad21ee5797b1de22fa33fd98
company,1625848980,Cerner Corp. stock underperforms Friday when compared to competitors,68682736,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. slipped 0.21% to $79.57 Friday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=573983b795d1b08c8df28bb254aeb5962d12dae394313efc8ce1d28eeceb6d25
company,1625762580,Cerner Corp. stock outperforms market despite losses on the day,68682737,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. shed 0.60% to $79.74 Thursday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=7190658c51b6139484b23d99543c5f61595054477c163f2d6e707774800f8054
company,1625676180,Cerner Corp. stock outperforms market on strong trading day,68682738,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.83% higher to $80.22 Wednesday, on what proved to be an all-around favorable trading session for the stock market, with the...",https://finnhub.io/api/news?id=ba1a00b7df856baf00a33a0ec1b48b4cf346b1f9afa2d0a4b2a19ca1fdcb994c
company,1625643617,Tracking Jeff Smith's Starboard Value Portfolio - Q1 2021 Update,68626608,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1264533497/medium_image_1264533497.jpg,CERN,SeekingAlpha,Jeff Smith’s 13F portfolio value increased from ~$3.93B to ~$4.69B this quarter. Starboard Value added Elanco Animal Health and eHealth while dropping Advance Auto Parts this quarter.,https://finnhub.io/api/news?id=20de6a77bf2c00d14ba54fd76d4810665dcc87c3e7c3cab7f5b3b262f20a2967
company,1625589780,"Cerner Corp. stock rises Tuesday, outperforms market",68626217,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.13% higher to $79.56 Tuesday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=0e106c311efe8240863935576e180ca0ec9e21ba09185c0d8a781d3a0ccf34df
company,1625573040,Cerner Corp to Benefit From Large Allocations to Digital Health,69032040,https://static.gurufocus.com/photos/companies/health_care_healthcare.jpg,CERN,GuruFocus,The company has some encouraging catalysts that could drive the share price higher,https://finnhub.io/api/news?id=b2517ca0494fa632911cd4f1bb848fd0ce7c8d039ba076ce12e74967b176cbc3
company,1625244180,Cerner Corp. stock outperforms competitors on strong trading day,68606589,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. rose 1.24% to $79.46 Friday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=308b32b9f87418f322d011067f4735b32952af05b461399f4d5ab8e6ffc2570b
company,1625157780,"Cerner Corp. stock rises Thursday, still underperforms market",68563001,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.42% higher to $78.49 Thursday, on what proved to be an all-around great trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=b0120660e325b8b5d1b008e7f43217a699d4cfca5fa7fecc155bf8fefc369886
company,1625144814,"ANALYSIS-U.S. companies spend billions on stay-at-home tech, boding ill for office properties",68647512,https://www.nasdaq.com/sites/acquia.prod/files/2021-07-01T171127Z_1_EG1_RTRLXPP_2_LYNXPACKAGER.JPG?1540320848,CERN,Nasdaq,"As the U.S. economy reopens, ramped-up corporate spending on video systems and plans to increase shared workspace suggests hybrid work is here to stay, potentially weighing on commercial property prices in New York, San Francisco and other major cities.",https://finnhub.io/api/news?id=9df19615f9d245f5b5def31e836716ebdab05ed4343a21fe9f3e2c1175229938
company,1625142120,Opinion: This worrisome indicator is a canary in the coal mine for stock-market tops,68560657,https://images.mktw.net/im-363160/social,CERN,MarketWatch,"Right now, Nasdaq is dragging the S&P 500 to new all-time highs, but that may not be enough.",https://finnhub.io/api/news?id=2d6d142d3b55687c82a167becc191a801f886a1548eade886b1fc617e224c523
company,1625071380,"Cerner Corp. stock falls Wednesday, underperforms market",68563003,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. sank 0.26% to $78.16 Wednesday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=e295c6fb81990c68057b564b925f0362f783ad4672e07bec1b3d0befd2aed48c
company,1624984980,"Cerner Corp. stock falls Tuesday, underperforms market",68563004,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. slid 0.18% to $78.36 Tuesday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=5eeb52a6bb18e87173804cde9a68c8b2338eb7a81ac77f45148db32e12e34131
company,1624943160,CERN Stock Could See a Bump If a Cloud Company Gobbles It Up,68902443,https://investorplace.com/wp-content/uploads/2019/09/cern-stock.jpg,CERN,InvestorPlace,"This might be the perfect time for a large IT vendor to go after Cerner. If that's the case, it couldn't hurt to have CERN stock.",https://finnhub.io/api/news?id=e65e269bd8c1c5d2786863c6d15d411d194387c2dda180abda135dfd84291de2
company,1624898580,"Cerner Corp. stock rises Monday, still underperforms market",68563006,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.06% higher to $78.50 Monday, on what proved to be an all-around mixed trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=b8afe6993113c8b6b662ef93afeaa6fdfb027be8ebb19ac60681048656197624
company,1624888531,Is CERN Stock A Buy Here?,68521104,https://s.yimg.com/uu/api/res/1.2/9r9gVC8MF1r9TBe4vfM5vg--~B/aD04MDA7dz02MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/insidermonkey.com/1e5caf63df736eee1c4ac7c54bb34176,CERN,Yahoo,With the first-quarter round of 13F filings behind us it is time to take a look at the stocks in which some of the best money managers in the world preferred to invest or sell heading into the second quarter of 2021. One of these stocks was Cerner Corporation (NASDAQ:CERN). Is CERN stock a buy […],https://finnhub.io/api/news?id=563afe2ee8d6323deb99e7e397c8c20da8fd766120d6e4a52d2bad30c837152e
company,1624862747,Is Cerner Corporation (NASDAQ:CERN) Popular Amongst Institutions?,68521106,https://s.yimg.com/uu/api/res/1.2/YCTQAAaTQd24fXe7eLAeOQ--~B/aD00MzI7dz0xMTk0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/8e4ccfff9d65315feb5142c582659a19,CERN,Yahoo,"If you want to know who really controls Cerner Corporation ( NASDAQ:CERN ), then you'll have to look at the makeup of...",https://finnhub.io/api/news?id=132d345447a36640caf265bb327f13c0685d8ebce253bd6e79d5c0b847a51c92
company,1624639380,Cerner Corp. stock outperforms market on strong trading day,68509626,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.50% higher to $78.45 Friday, on what proved to be an all-around positive trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=200e01b8e7218a76c87b526b240ab9e928de140f2e4c1d8e520ddf3e7fdd93e4
company,1624552980,"Cerner Corp. stock rises Thursday, still underperforms market",68509628,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.18% higher to $78.28 Thursday, on what proved to be an all-around great trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=34eacba3d5b6324df9d0c6b40c12a28b32444ce203564038202f353b244dd102
company,1624534751,Digital Health Momentum is Here to Stay: 3 MedTech Stocks in Focus,68465609,https://s.yimg.com/uu/api/res/1.2/AhyWzr_QZy6C1lB_qkKzsg--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/70d8ef4398906e90db132d895a03e9e6,CERN,Yahoo,"Here we look at three stocks, MDRX, CERN and RMD, that investors can keep a watch on the back of their robust digital health prospects.",https://finnhub.io/api/news?id=e0ac21e86657f5b8480481e62e6e37a35c2bd7284da57133c4c4850445b2dcf2
company,1624525202,"Cerner Corporation (CERN) Ex-Dividend Date Scheduled for June 25, 2021",68473776,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?242644032,CERN,Nasdaq,"Cerner Corporation (CERN) will begin trading ex-dividend on June 25, 2021. A cash dividend payment of $0.22 per share is scheduled to be paid on July 13, 2021.  Shareholders who purchased CERN prior to the ex-dividend date are eligible for the cash dividend payment.  This marks t",https://finnhub.io/api/news?id=817fa90c158920ae2007351816b3aa35fb39e1333e44aa5df160c8a62989d1e7
company,1624514402,Cerner Is a Strong Value Based on Ultra-Firm Financials,68647513,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?403906060,CERN,Nasdaq,"InvestorPlace - Stock Market News, Stock Advice & Trading Tips",https://finnhub.io/api/news?id=aba1e4945084db000e26723b375fda4c95f144c2f5c8755e7756c8febfc62c9f
company,1624510800,Cerner Is a Strong Value Based on Ultra-Firm Financials,68467780,https://investorplace.com/wp-content/uploads/2019/09/cern-stock.jpg,CERN,InvestorPlace,Growth investors and dividend collectors alike should consider CERN stock now as the company posts indisputably solid fiscal figures.,https://finnhub.io/api/news?id=4286c607c73821cb4f41cf01aedbd5b5b4eadb0488feb8532917d65c5b2591e5
company,1624466580,"Cerner Corp. stock falls Wednesday, underperforms market",68509629,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. shed 1.18% to $78.14 Wednesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=9bd7b1c47bef475d15b91e3327d41418690e2be951e9eace3bfa1beaccd38fb9
company,1624438680,Cash Dividend On The Way From Cerner (CERN),68443047,,CERN,Dividend Channel,"dividend channel,CERN,",https://finnhub.io/api/news?id=76d13848bc0e90ca5e23ca1f9985267145fdfa730c46eb7183277a9700b7b100
company,1624380180,Cerner Corp. stock underperforms Tuesday when compared to competitors,68509631,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. slid 0.52% to $79.07 Tuesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=b738ecfe24f8ed4d686ef39acdf75ad6d37258820a009b07644133045b6650e6
company,1624293780,"Cerner Corp. stock rises Monday, still underperforms market",68509632,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.86% higher to $79.48 Monday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=30d2069d1f3b7b0303d19659d2cf981d4cdcb5dfc3807089dd9e7408ff8e6dd1
